N,Hmax,obs_count,placement,cover_enabled,accuracy,graph_f1,graph_precision,graph_recall,dummy_fraction,avg_path_length,path_diversity,total_replies,conversation_threads
300,1,10,cluster,True,0.015,0.013,0.897,0.007,0.469,2.585,0.863,12694,14755
300,3,5,random,False,0.015,0.001,0.7,0.0,0.0,2.61,0.926,12823,10591
300,1,5,random,True,0.015,0.005,0.909,0.002,0.467,2.58,0.856,12632,14711
300,1,5,cluster,False,0.016,0.001,1.0,0.001,0.0,2.608,0.924,12784,10515
300,3,10,high-degree,False,0.017,0.002,0.87,0.001,0.0,2.609,0.928,12719,10511
300,2,5,random,False,0.018,0.002,0.933,0.001,0.0,2.608,0.932,12789,10601
300,1,5,high-degree,False,0.018,0.002,1.0,0.001,0.0,2.611,0.926,12664,10596
300,3,10,cluster,False,0.018,0.003,0.815,0.001,0.0,2.61,0.929,12677,10524
300,2,10,random,False,0.018,0.002,0.87,0.001,0.0,2.604,0.929,12767,10625
300,2,10,cluster,False,0.019,0.004,0.935,0.002,0.0,2.607,0.928,12763,10503
300,1,5,random,False,0.019,0.002,1.0,0.001,0.0,2.609,0.929,12630,10512
300,3,5,high-degree,False,0.02,0.002,0.938,0.001,0.0,2.61,0.927,12703,10520
300,2,5,cluster,False,0.021,0.001,0.9,0.001,0.0,2.605,0.928,12624,10529
300,1,10,random,False,0.021,0.004,0.935,0.002,0.0,2.607,0.928,12785,10583
300,3,5,cluster,False,0.022,0.002,0.778,0.001,0.0,2.608,0.925,12645,10436
300,1,10,cluster,False,0.022,0.004,0.97,0.002,0.0,2.607,0.927,12626,10512
300,2,5,high-degree,False,0.022,0.001,1.0,0.001,0.0,2.608,0.926,12854,10506
300,2,10,high-degree,False,0.023,0.003,0.917,0.001,0.0,2.611,0.926,12806,10498
300,1,10,high-degree,False,0.023,0.003,0.931,0.002,0.0,2.607,0.925,12759,10462
300,3,10,random,False,0.024,0.003,0.786,0.001,0.0,2.608,0.927,12651,10506
400,1,10,cluster,True,0.008,0.009,0.876,0.004,0.547,2.58,0.863,17121,25050
400,2,10,random,True,0.008,0.006,0.91,0.003,0.54,2.58,0.865,17075,24767
400,1,5,cluster,True,0.008,0.004,0.901,0.002,0.54,2.582,0.866,17149,24934
400,1,5,random,True,0.008,0.004,0.871,0.002,0.538,2.581,0.867,17086,24820
400,2,10,high-degree,True,0.009,0.004,0.914,0.002,0.534,2.582,0.868,17144,24742
400,2,10,cluster,True,0.009,0.006,0.88,0.003,0.539,2.58,0.862,17219,24778
400,3,10,high-degree,True,0.009,0.005,0.841,0.003,0.543,2.58,0.865,17225,25091
400,2,5,cluster,True,0.009,0.004,0.902,0.002,0.54,2.584,0.866,17201,24962
400,3,5,random,True,0.009,0.004,0.927,0.002,0.536,2.582,0.868,17165,24788
400,3,5,cluster,True,0.009,0.003,0.831,0.002,0.536,2.578,0.868,17260,24926
400,3,5,cluster,True,0.009,0.003,0.815,0.002,0.549,2.58,0.864,17115,25131
400,2,5,high-degree,True,0.009,0.003,0.857,0.001,0.54,2.581,0.867,17101,24880
400,1,5,high-degree,True,0.009,0.003,0.898,0.002,0.539,2.582,0.866,17054,24837
400,3,5,random,True,0.009,0.004,0.899,0.002,0.54,2.581,0.866,17162,24872
400,1,5,random,True,0.009,0.006,0.898,0.003,0.539,2.582,0.865,17263,24976
400,2,5,cluster,True,0.009,0.005,0.962,0.003,0.536,2.58,0.868,17296,24856
400,1,10,random,True,0.009,0.008,0.975,0.004,0.537,2.584,0.866,16988,24833
400,2,10,random,True,0.009,0.005,0.846,0.003,0.538,2.582,0.866,17225,24882
400,3,5,high-degree,True,0.009,0.002,0.789,0.001,0.542,2.583,0.866,17114,24874
400,3,10,high-degree,True,0.01,0.005,0.882,0.003,0.537,2.581,0.868,17139,24842
400,1,10,high-degree,True,0.01,0.006,0.922,0.003,0.539,2.583,0.867,17054,24892
400,3,10,random,True,0.01,0.008,0.871,0.004,0.536,2.583,0.87,17019,24786
400,2,10,cluster,True,0.01,0.006,0.849,0.003,0.541,2.581,0.864,17218,24974
400,1,5,cluster,True,0.01,0.003,0.857,0.001,0.538,2.582,0.867,17155,24897
400,2,5,random,True,0.01,0.003,0.875,0.001,0.539,2.578,0.865,17102,24840
400,1,10,high-degree,True,0.01,0.005,0.867,0.003,0.538,2.582,0.867,17219,24944
400,2,5,random,True,0.01,0.004,0.91,0.002,0.537,2.582,0.867,17199,24877
400,3,10,cluster,True,0.01,0.007,0.92,0.004,0.54,2.579,0.864,17226,24974
400,1,10,random,True,0.01,0.026,0.847,0.013,0.728,2.572,0.787,17283,28850
400,3,5,high-degree,True,0.01,0.002,0.846,0.001,0.534,2.581,0.868,17203,24815
400,3,10,random,True,0.01,0.009,0.914,0.004,0.536,2.583,0.867,17211,24783
400,2,10,high-degree,True,0.01,0.005,0.938,0.003,0.541,2.581,0.866,17026,24904
400,1,10,cluster,True,0.01,0.005,0.857,0.003,0.535,2.584,0.868,17230,24849
400,3,10,cluster,True,0.01,0.008,0.891,0.004,0.538,2.579,0.867,17038,24836
400,2,5,high-degree,True,0.01,0.003,0.909,0.001,0.539,2.581,0.864,17251,24947
400,1,5,high-degree,True,0.01,0.002,0.909,0.001,0.54,2.582,0.866,17190,24907
400,2,10,cluster,False,0.014,0.002,0.889,0.001,0.0,2.61,0.939,17205,15582
400,2,5,cluster,False,0.014,0.0,0.875,0.0,0.0,2.61,0.941,17244,15654
400,1,10,random,False,0.015,0.001,0.947,0.001,0.0,2.606,0.938,17139,15543
400,1,10,high-degree,False,0.016,0.002,1.0,0.001,0.0,2.604,0.939,17226,15568
400,3,10,cluster,False,0.016,0.001,0.955,0.001,0.0,2.611,0.94,17104,15579
400,2,5,high-degree,False,0.016,0.001,0.909,0.0,0.0,2.605,0.939,17205,15550
400,3,5,random,False,0.016,0.001,0.786,0.0,0.0,2.606,0.939,17109,15571
400,1,10,cluster,False,0.016,0.001,0.95,0.001,0.0,2.607,0.942,17050,15561
400,1,5,high-degree,False,0.017,0.001,0.917,0.0,0.0,2.611,0.941,17378,15623
400,2,5,random,False,0.017,0.001,0.857,0.0,0.0,2.607,0.94,17353,15608
400,1,5,random,False,0.017,0.001,1.0,0.001,0.0,2.603,0.941,17137,15572
400,3,10,high-degree,False,0.018,0.001,0.842,0.001,0.0,2.606,0.939,17122,15521
400,3,5,cluster,False,0.018,0.0,0.778,0.0,0.0,2.605,0.94,17177,15575
400,3,5,high-degree,False,0.019,0.001,0.923,0.0,0.0,2.609,0.941,17149,15578
400,3,10,random,False,0.019,0.001,0.913,0.001,0.0,2.605,0.94,17183,15623
400,1,5,cluster,False,0.019,0.0,0.875,0.0,0.0,2.606,0.941,17056,15538
400,2,10,random,False,0.02,0.002,0.957,0.001,0.0,2.607,0.939,17110,15688
400,2,10,high-degree,False,0.021,0.002,0.968,0.001,0.0,2.602,0.939,17072,15651
